ticker,date,group,ema34_rising10,fresh,swing_pnl,day1_pnl
BDL,2025-04-15,Common,10.0,False,6.821539849959413,1.3960260533419033
BDL,2025-04-16,Common,10.0,False,4.530351774695451,-1.7140480514828527
BDL,2025-04-21,Common,10.0,False,2.5020428005502637,-1.4284088910954562
BDL,2025-04-28,Common,10.0,False,19.041774086545015,2.2285831118380672
BDL,2025-04-29,Common,10.0,False,3.149904047511365,1.6328967221987067
BDL,2025-05-05,Common,10.0,False,11.12595279178754,-0.43389192146683353
BDL,2025-05-09,Common,10.0,False,10.279816095403383,0.8157214453194062
BDL,2025-05-12,Common,10.0,False,23.18345423889565,-2.0633494337676805
BDL,2025-05-13,Common,10.0,False,22.17793173351026,8.952135250088865
BDL,2025-05-14,Common,10.0,False,9.475224128738379,-0.5031326748144771
BDL,2025-05-16,Common,10.0,False,5.660939613035332,2.6773417664793353
BDL,2025-05-23,Common,10.0,False,0.6060176919366889,-1.965462892188985
BDL,2025-05-27,Common,10.0,False,-3.2721975203622966,-5.371001194947745
BDL,2025-05-30,Common,10.0,False,-4.969253656397887,0.6266683154651176
BDL,2025-09-22,Delta,7.0,True,-9.896411081502565,-1.653461048843885
BDL,2025-11-14,Delta,4.0,True,-3.2170338020508282,3.6681528425997145
BDL,2026-01-06,Delta,8.0,True,0.5916970203714289,-1.9070776189881178
BDL,2026-01-09,Common,9.0,True,-0.4277499893723724,-3.313442585221771
BDL,2026-01-28,Delta,5.0,True,-14.583343866212918,1.9950381151591756
BDL,2026-01-29,Delta,5.0,True,-16.24233948178023,-3.686897154974089
BDL,2026-04-23,Common,10.0,False,4.2647324013925125,1.8693891196255752
BDL,2026-04-24,Common,10.0,False,2.0700709330315314,-2.230109899040622
BDL,2026-05-07,Common,10.0,False,-17.37733637384521,1.1006214952922644
BDL,2026-06-19,Delta,3.0,True,-1.8683984447086854,4.300597781107718
BDL,2026-06-22,Delta,4.0,True,-7.78627867503483,2.0210739966993296
BDL,2026-08-13,Delta,6.0,True,-5.324125640454436,2.591518199000342
BDL,2026-08-14,Delta,7.0,False,-9.47762095647171,1.9332443380686515
BDL,2026-08-17,Delta,8.0,True,-12.979131075937167,-3.2867811568560446
BEL,2021-09-28,Common,10.0,False,2.5484843955878134,-0.40305362293159286
BEL,2021-10-18,Common,10.0,True,2.688240764780292,1.9441237722978455
BEL,2021-11-09,Delta,5.0,False,-6.4080944535019775,0.4345433615640104
BEL,2021-11-12,Delta,6.0,True,-8.081813831234431,-0.6080741312966209
BEL,2022-01-14,Common,9.0,True,-8.196966609103429,0.84251755212843
BEL,2022-03-10,Delta,8.0,True,-5.023369940257194,-3.632494687077037
BEL,2022-04-07,Delta,7.0,False,13.402585995780502,6.1745364392311375
BEL,2022-04-08,Delta,8.0,False,6.633699726432085,1.1545872136717428
BEL,2022-04-11,Common,9.0,False,4.740541948507659,0.2214393378157986
BEL,2022-04-13,Common,10.0,False,-9.59785998497611,-1.3794802833226982
BEL,2022-04-18,Common,10.0,False,-11.372203537419178,1.3911492583867924
BEL,2022-04-19,Common,10.0,False,-14.97836708289515,-1.8951336528612583
BEL,2022-06-01,Delta,7.0,True,-6.4419777285258935,2.8164723726272767
BEL,2022-07-18,Delta,6.0,False,8.37583811058591,2.2854956889718725
BEL,2022-07-21,Delta,8.0,False,8.43023608692517,2.9553107495765563
BEL,2022-07-25,Delta,8.0,False,4.696801414763208,-0.25805753551716437
BEL,2022-07-28,Common,10.0,False,3.056143386012078,-0.6425575817196938
BEL,2022-08-01,Common,10.0,False,7.246353803771788,2.736587809392499
BEL,2022-08-11,Common,10.0,False,3.005608122290493,-0.6010514293349756
BEL,2022-08-16,Common,10.0,False,1.6134033374947565,0.5238989239660263
BEL,2022-08-23,Common,10.0,False,2.749694754321519,0.9494304251942198
BEL,2022-08-26,Common,10.0,False,5.752389826220594,-0.19990236927471816
BEL,2022-08-29,Common,10.0,False,3.3481510155533467,0.6012464355334757
BEL,2022-09-01,Common,10.0,False,8.021701772201627,2.421995976155422
BEL,2022-09-02,Common,10.0,False,5.007999963322574,1.6891835570579161
BEL,2022-09-06,Common,10.0,False,2.173388659327302,-1.4934413092394627
BEL,2022-09-12,Common,10.0,False,-11.959077695511212,1.4996951885420273
BEL,2022-09-13,Common,10.0,False,-10.351122505934917,-1.9030789533202253
BEL,2022-09-15,Common,10.0,False,-7.153345012421674,-2.6967069064085303
BEL,2022-11-01,Common,10.0,True,-2.593256689665324,-1.1353461336218729
BEL,2022-11-03,Common,10.0,True,-3.4267070040022274,-0.3172570611814418
BEL,2023-04-13,Delta,8.0,False,1.3232536644598225,-0.5959308065314639
BEL,2023-04-18,Common,10.0,False,3.9497945302599646,0.6754018827950015
BEL,2023-05-02,Common,10.0,False,5.826187858105336,-0.2100685248137668
BEL,2023-05-03,Common,10.0,False,4.567550971871648,1.2539571419591278
BEL,2023-05-04,Common,10.0,False,3.144524944290761,-0.030583837565600902
BEL,2023-05-22,Common,10.0,False,4.851597616363668,0.5904391012973464
BEL,2023-05-30,Common,10.0,True,2.929002900550315,-1.6100178587200475
BEL,2023-06-01,Common,10.0,False,2.197717534078625,0.20943511801465586
BEL,2023-06-05,Common,10.0,False,5.507702434191253,1.9133407850614903
BEL,2023-06-09,Common,10.0,False,4.686648227971246,1.1329879578930724
BEL,2023-06-12,Common,10.0,False,2.574816403145941,-1.7674046083383743
BEL,2023-06-16,Common,10.0,False,-1.2202920143391305,1.4700484005071512
BEL,2023-07-11,Common,10.0,True,2.447509956393512,0.7590352437136794
BEL,2023-08-01,Common,10.0,True,-0.4975124378109208,-1.4419172391384238
BEL,2023-09-04,Common,10.0,False,3.0253424865316125,1.5874452040127718
BEL,2023-09-08,Common,10.0,False,-2.6993651484139125,0.9004852200161118
BEL,2023-09-11,Common,10.0,False,-4.255573713540284,-0.29064445932972527
BEL,2023-11-17,Common,10.0,True,-0.15534430940979949,0.18682381899131073
BEL,2023-12-01,Common,10.0,False,8.723846595652507,3.0622017679913904
BEL,2023-12-04,Common,10.0,False,6.155849394211987,1.7533714179928106
BEL,2023-12-07,Common,10.0,False,6.799338578067005,1.9347744474551787
BEL,2023-12-11,Common,10.0,False,3.608840121141843,-0.43622917689505325
BEL,2023-12-15,Common,10.0,False,10.158056805180316,3.982668720085969
BEL,2023-12-18,Common,10.0,False,6.371783977107692,1.0809624010700292
BEL,2023-12-20,Common,10.0,False,3.810079942025535,-5.860601936109622
BEL,2023-12-26,Common,10.0,False,5.485048191397235,3.848311937168969
BEL,2024-01-01,Common,10.0,False,0.41584570465977855,-0.06769443014924548
BEL,2024-01-05,Common,10.0,False,0.03274330851794627,-0.9747393730827003
BEL,2024-01-15,Common,10.0,False,-4.163253266189571,-0.36565119903348986
BEL,2024-01-19,Common,10.0,False,-7.636583911707884,2.1175332274239844
BEL,2024-01-23,Common,10.0,True,-6.713202719167621,-4.041996524961289
BEL,2024-02-23,Delta,8.0,False,6.4067448997439325,4.401458978822426
BEL,2024-02-27,Common,10.0,False,0.7522801949266356,-0.8820645813241934
BEL,2024-03-04,Common,10.0,False,-5.044158657315245,0.45466447665976073
BEL,2024-03-07,Common,10.0,False,2.877425736813022,0.7593596686705562
BEL,2024-04-02,Delta,7.0,False,6.705014947113752,3.6883722156513477
BEL,2024-04-03,Delta,8.0,False,1.9604426333510006,-0.11764392641916421
BEL,2024-04-09,Common,10.0,False,3.0687298478913494,0.8233170431030779
BEL,2024-04-10,Common,10.0,False,0.7848534895170012,0.5457679793555492
BEL,2024-04-12,Common,10.0,False,-2.8264355970520016,-1.7153895665800722
BEL,2024-04-15,Common,10.0,False,-2.103749684667533,-1.7233264314266528
BEL,2024-04-26,Common,10.0,False,2.880719830496936,-0.4560654990179658
BEL,2024-05-17,Common,10.0,False,32.11027939323565,17.33001658374793
BEL,2024-05-21,Common,10.0,False,27.003676465233227,10.40332356729332
BEL,2024-05-22,Common,10.0,False,12.036986057867693,0.6627596269425995
BEL,2024-05-23,Common,10.0,False,11.446281386209357,0.7265954935341101
BEL,2024-05-24,Common,10.0,False,8.102517470123981,2.369167649213022
BEL,2024-05-27,Common,10.0,False,5.723466821145018,-1.8910057166420025
BEL,2024-06-03,Common,10.0,False,4.441508547974649,2.3904184350921787
BEL,2024-07-04,Common,10.0,False,-3.3837072554432357,0.1964284156393603
BEL,2024-07-05,Common,10.0,False,-4.3089145190940865,2.610967831808386
BEL,2024-07-08,Common,10.0,False,-3.146440994058286,2.9126133790617903
BEL,2024-07-09,Common,10.0,False,-6.3497286402868784,0.7470131059148954
BEL,2024-11-06,Delta,7.0,True,3.9754577409812697,1.6123791559589762
BEL,2024-11-27,Delta,4.0,False,-0.497512437810943,0.8781020427135466
BEL,2024-11-28,Delta,4.0,True,-3.5509291769553086,-1.2245154842157935
BEL,2024-12-03,Delta,7.0,True,-6.311966740612385,1.2324064770707466
BEL,2024-12-04,Delta,8.0,False,-6.081101381332732,-0.09982064099962606
BEL,2025-03-13,Delta,7.0,True,1.7946211901570308,-1.3645222260892154
BEL,2025-03-19,Common,9.0,False,-2.516802983228228,2.6393609804228557
BEL,2025-03-20,Common,10.0,False,-0.25638149526031606,2.22277127031012
BEL,2025-03-21,Common,10.0,False,-1.8942471780116321,-0.7915640036167848
BEL,2025-03-24,Common,10.0,False,-2.4313667884879986,0.49420670732716054
BEL,2025-04-21,Delta,7.0,True,6.379766567749745,0.9785844231103846
