ticker,i,vol_zscore,body_atr_daily,dist_to_trigger_pct,consolidation_days,immediate_fade,swing_pnl,day1_pnl
ADANIENT,51,1.7521611251782416,0.42390556275650865,-0.42744311471543117,4,False,-3.9076930146253575,0.07182397869807122
ADANIENT,52,0.5267752551530472,0.5586619430066112,1.2413969019760218,4,True,-2.8729599358904734,1.8142755933548305
ADANIENT,82,0.6421843907953666,0.2057968159428805,0.24675242887977067,3,False,0.3383528608933206,0.24675242887977067
ADANIENT,191,-0.08217242365277615,0.22294984058014675,-1.1498401036128203,4,False,-2.168271246898512,-0.3776989210764081
ADANIENT,413,0.45644053189270883,0.1810949349349985,-1.733617120880282,5,False,1.5831349637646541,-1.7771226173658339
ADANIENT,420,2.6975148101742112,0.7397628682807937,0.4463959153400143,7,True,17.727744677236924,1.678788154851385
ADANIENT,560,0.6272606786661676,0.2183060470697557,0.2470551857365555,1,False,13.484878685345647,0.2470551857365555
ADANIENT,561,5.162857184060138,3.7811673863193347,13.473100687554517,1,False,9.025205289784232,18.099291595970058
ADANIENT,562,1.7106082240569667,1.5404786493621998,-4.343410284369787,1,False,-0.7661732598151505,-3.8110525938197415
ADANIENT,673,2.7248625722690343,2.2238926476926166,6.1558365284796634,6,False,14.239824499549503,6.741881145453843
ADANIENT,674,0.02922518573718086,0.20320719436524856,-1.1124661141773462,6,False,-0.3412153076002733,-1.8997788509010904
ADANIENT,880,-0.05011776689462672,0.26049772810730604,0.1296773724276834,8,False,2.3672140852911916,0.4347936637087324
ADANIENT,897,-1.6775930966969699,0.20740792030827973,-0.7372736192053697,9,False,-0.7982283383880406,-0.07896463623568994
ADANIENT,898,-1.309172750394014,0.1732448734271548,-1.280643038705187,9,True,-0.6186157176653051,-0.6953105194090203
ADANIENT,906,8.12473080325566,1.698887236513742,-1.6153789897606519,9,True,-2.8254016941274496,-1.6754795523814536
ADANIENT,915,0.5226945967374083,0.3103164829395881,0.6129692926430508,10,False,-0.2061127715564215,1.254846518558006
ADANIENT,945,3.7059987992868453,0.8690366993855309,1.5243012723080929,5,False,-0.4016008826215889,1.6662485007157724
ADANIENT,1003,12.329700571862798,0.5193241919287661,3.0124194450226405,8,False,3.1511802082185625,3.461364220733909
ADANIENT,1004,2.0539780126687157,1.5333026363233404,1.4508689588120127,7,False,-2.889584647526211,1.9562944353938239
ADANIENT,1139,1.3878845401311792,1.4019557141316026,0.9246288803718583,2,False,14.359119236772312,3.6741020955252335
ADANIENT,1140,-0.863947372534022,0.5086125794118446,-1.1703915649289298,2,False,11.181005686885182,0.009447897151582119
ADANIENT,1142,-0.1925507534373423,0.2697422507001563,-0.14188256899511087,3,False,8.595639650302234,-0.14188256899511087
ADANIENT,1143,-0.7363845354902236,0.14078414100536835,-0.9594839349569062,3,False,7.160621106243337,-0.9550483665656029
ADANIGREEN,216,2.5561678773644148,0.5919384742269803,0.8695439594790466,4,True,0.9310789898753447,2.331102881650393
ADANIGREEN,345,2.7990202264841906,0.7850443722762768,1.716518978667314,1,False,-30.209734714816662,1.716518978667314
ADANIGREEN,391,3.0329813818166733,0.10651875638846373,4.263129931659715,1,True,-5.491121176142721,7.367678971040492
ADANIGREEN,392,0.8072024345646847,1.4027384404694694,-4.988116662453768,1,True,-11.615507649661517,-8.354871628349036
ADANIGREEN,428,-1.0613348585749651,0.0,4.473648512729045,2,False,0.9341387348332786,8.298433502780767
ADANIGREEN,429,8.08150717152294,0.9280232730776852,-0.9553756147599013,2,False,-3.632118912261295,-1.1415378063078352
ADANIGREEN,472,4.854341847516847,3.1367105678128797,6.140869069176191,10,False,-5.77504395531534,8.672324651253538
ADANIGREEN,556,79.25259863828875,2.8012201430031496,9.703865415934153,12,False,17.096991872653366,13.54370638740825
ADANIGREEN,557,1.2280917342772284,1.2046159505973355,-5.6854081574045034,12,False,1.7433306624294431,-5.839320232323364
ADANIGREEN,560,0.6884674516306443,0.7719036188430458,-0.5992372911071908,12,False,41.54491268806888,-0.40021462939860974
ADANIGREEN,561,3.243401184369238,3.609904539336276,13.326946349334424,13,False,34.555262167703525,23.915893505445762
ADANIGREEN,671,-0.7746692029469059,0.5231243516185659,-0.521592127028625,5,False,-11.936181187562077,0.5297178302374528
ADANIGREEN,674,-0.2529200438733864,0.4388421968238958,-0.1008493533342869,8,False,-14.65289498313538,0.783210117825428
ADANIGREEN,675,0.39770692048970147,0.22266670519222362,-1.4930478444105777,8,True,-15.966601063436025,-1.2122558066517075
ADANIGREEN,721,1.7859257548054392,0.8271395828328048,-0.5863741059043859,2,True,-0.7928353578730785,-2.311261583876034
ADANIGREEN,733,-0.16489050909932,0.2565883126749675,0.2683295905397509,5,False,-3.633832120754199,0.2891701705575622
ADANIGREEN,734,0.11487450942196425,0.0615348085840877,-1.4797160801180875,5,False,-0.2051622725611546,-1.4797160801180875
ADANIGREEN,756,1.5113148686542626,0.6230272271294532,0.8078893284776845,5,False,-5.178357395435606,2.065504186442668
ADANIGREEN,757,0.40973515961263424,0.03367722202669893,0.05666118635494488,5,False,-13.154835608492355,0.37192560629195626
ADANIGREEN,758,-0.6047064457102067,0.49897918138135183,0.8492231720941934,5,False,-14.712500062618483,1.2607906258768287
ADANIGREEN,896,-0.004883375635845931,0.03805047008710998,-2.489618702754981,3,False,-3.1691014361231784,-1.7123372061542907
ADANIGREEN,906,5.916281290839739,1.2390070001763034,-1.532452879613888,6,True,4.014436309211522,-1.5018646412724768
ADANIGREEN,915,3.3456239299174624,1.1529699511134694,1.148465503666296,6,False,1.0195646374969947,2.323455088471449
ADANIGREEN,916,-0.931998216360035,0.4356486259060096,-1.5653440116490724,6,False,0.40529536008979683,-1.3711928164057752
ADANIGREEN,1003,16.82152587369997,0.2172727836276876,2.0672873385419344,10,False,4.107256472422183,2.9882447470714
ADANIGREEN,1029,62.441780830548204,2.452274299009955,3.754887752981828,2,False,-1.1502935183501206,3.754887752981828
ADANIGREEN,1030,0.47759612216977115,0.7525681017555003,-0.9233330651600036,2,True,-10.447761194029848,-0.4975124378109319
ADANIGREEN,1031,-0.10816983237213772,0.13740575476877165,-1.5169030976292963,3,True,-12.79926279155662,-1.5169030976292963
ADANIGREEN,1136,2.7421502455186104,1.3697961071579456,9.586839311378759,2,False,15.5150493380793,9.836949922572447
ADANIGREEN,1138,0.014558117903622759,0.9429109146205003,3.048685540421725,3,False,22.54566396755491,-0.21267707265198998
ADANIGREEN,1139,-0.4408765849491208,0.781618127880097,-0.7079105806865327,3,False,18.06743814111471,1.2633911572910161
ADANIGREEN,1140,-1.24610897912426,0.2507852485404168,-0.5700790640967068,4,False,17.087895971726972,-0.07113782894767606
ADANIPORTS,32,7.166967872921488,2.400691816836936,5.775076194502504,5,False,-10.45296697817264,6.829187911581758
ADANIPORTS,33,0.5132900103222322,0.5254101396320761,-1.3675689435083793,4,False,-16.26799774958644,-0.8260656077231698
ADANIPORTS,221,-0.5711391129909562,0.6568709922937885,0.31950563315779057,9,False,7.3177622010249355,1.3843137698559937
ADANIPORTS,296,5.004282089586746,1.203315878375026,1.9986360250495272,11,False,0.8765150083873019,2.3650447417687293
ADANIPORTS,298,-0.25455142171552625,0.4186300727518635,-1.2153439241086361,12,False,-1.9110869396600338,-1.1601261174703503
ADANIPORTS,556,13.297825478025981,1.6179297390594058,0.6681582674828102,10,False,5.589206673644176,2.1462734635999015
ADANIPORTS,560,1.1627264038585925,0.6383372944084763,2.326615903053564,11,False,19.807094048015106,2.9496681783186984
ADANIPORTS,561,8.671798155727041,4.266374010991302,14.117813444357541,11,False,15.390675842102898,17.711102480663143
ADANIPORTS,562,1.9788563719013854,0.809570840250928,-1.1143672750558387,10,False,-1.2115092088827661,-0.040950092082814304
ADANIPORTS,639,-0.37516410032710173,0.4851431021922045,0.7621108310155389,9,False,-3.2950323487209054,2.365928439894094
ADANIPORTS,640,2.8457251659126697,0.15850681097828573,1.1155566055420563,9,False,-4.184519859315672,0.8059017801124835
ADANIPORTS,671,1.617613745458517,1.082882806942967,0.8675299194534247,9,False,5.079138828334107,1.5118281346832907
ADANIPORTS,673,4.478553120979214,1.458953850207405,2.671509851564413,10,False,12.67297312982516,2.077541226398605
ADANIPORTS,894,1.6103481693503683,0.2603429028426209,-0.5960257435491667,10,False,3.3939234860403067,-0.6617079618409516
ADANIPORTS,895,-0.2786263907758906,0.5593252859367699,0.07065576437850218,10,False,2.521891759168926,0.07065576437850218
ADANIPORTS,896,2.617544808969955,0.6223276266444547,1.4273049494786472,10,False,1.7252849943675264,1.4273049494786472
