group,close_d0,close_d1,close_d2,close_d3,close_d5,close_d10,mfe,mae,max_h
Common,-0.8166060941555031,-1.1269229953598359,-4.140773514742224,-3.0663857599000366,-2.574565848283339,-1.6231312845466417,0.499299665327535,-5.3351912580413945,15
Common,0.8000689368419245,0.9180291149755826,1.1406953732115088,2.333564196034521,2.2010232157208653,3.2017076170890446,7.572913030870354,-0.19531511965923398,15
Common,-0.5743842918062181,0.5982566192597405,2.7376773595759296,0.4679631846968624,2.121385596903025,1.4112863785353147,12.026295037167056,-0.8440878841609156,15
Common,0.04541561425519536,2.1730790980149406,-0.0841617884823731,1.3424866810627156,1.0055854339449999,2.157527278877791,11.41065087377282,-1.2749768542364315,15
Common,1.363912792953248,-0.875451728420451,0.5398983063420681,0.7558618218576951,0.13496200706450967,2.9630885417014197,10.528327021855155,-2.056836057279088,15
Common,0.42530575442130125,1.0873241737378692,1.0484604220425409,3.4633271003204014,0.8465929858973542,4.097771112321946,9.568217617888642,-1.278644460307088,15
Common,-0.030048067708454695,-0.06848223757739413,2.3196916281727153,-2.1751930143440346,0.015833176662494175,2.9533226321839523,9.39742756208004,-2.3698643854523915,15
Common,1.1188090132237871,-3.323321083833486,-1.4386289173984212,-1.1580100334788512,1.7364230603927666,6.6074484771659,8.912449680060819,-3.5157076800224396,15
Common,-0.01609064036643959,0.6794382971453627,-0.15843318083343938,0.3796996025628996,1.2846907588135226,-0.6016671700811993,3.8931926853867482,-2.411649482582434,15
Common,-0.0379007407868337,-0.8698024007959382,-0.3355038030054214,-0.5480742128790683,0.34357921194092533,1.3696600813494886,3.15295571000076,-3.10696458025852,15
Common,-1.4471440930194812,-0.34607531090190546,-0.563551434559062,-2.748609372762023,-2.4104305534151993,-0.6944952341391253,2.99583818272815,-3.982901461840238,15
Common,-1.5091525204602552,-3.673431426538365,-4.368160263508203,-3.3384685532899416,-0.5020170843488825,-0.7490126913415884,2.8114973791917075,-4.8959858886539305,15
Common,3.1962249224203765,8.006442538845526,5.595202093535678,5.737823863604707,6.674914289833045,8.93795083582647,10.466703436902836,0.930957700996693,15
Common,2.9785961853395992,0.6796022523247736,0.8155847856064824,0.8580799756821467,0.3162663022173051,2.816054158260606,5.324328602556316,-3.7675152391735356,15
Common,-1.5229982713586887,-0.43743543866956447,-1.4445829198887594,-6.019037172835651,-3.072937113798979,-4.6371269643123885,0.9597501002097886,-7.755333056644986,15
Common,-1.3281192494615346,-2.3262568185661414,-6.859788136630218,-5.443819120796278,-3.690758272603112,-5.098655298182031,0.39264378180159376,-8.580551167893347,15
Common,0.9281726218959285,1.8117284194347105,2.1674802377252833,3.4229070784406623,2.4775259150931372,0.8753082149814739,13.659008673200113,-1.0710138070454511,15
Common,-0.21911453050281748,0.12954109088274546,1.3599258781116452,2.5999762468548626,-1.6875024699977592,0.7091672320217235,13.67610658644114,-3.044354573118513,15
Common,0.38531120620672876,1.613438013712054,-0.5323035173781299,-2.6328149462477746,-2.2970844259906698,3.8061424058683846,14.259120563050143,-3.9766203945308387,15
Common,0.35028754116590566,-1.7687804073554747,-3.843180506308219,-3.3595849766404395,-0.9312896841757956,1.8697913177122105,12.838772379255325,-5.170281190731407,15
Common,0.06423167452516143,-0.5662648473154452,5.295162586730906,6.661793785399306,7.818818972002006,9.494823731838498,13.574600063326336,-1.4801470599219324,15
Common,3.5475303013396964,4.89147889288406,7.262761653302752,6.0293003998357575,7.2157630676477735,11.357274892755619,11.689550142751193,2.615006539538789,15
Common,-0.2001896161930361,2.055985740985866,0.8823994734350915,2.0465703906182187,4.647926741706843,2.94088311683276,6.267887951911266,-2.0178425401786826,15
Common,0.0052266275361478876,-1.1447770670168222,-0.003999526524867125,-0.038591973972479376,3.0047776831798156,2.160723466866332,4.1324929713803416,-3.9867403065102502,15
Common,-1.5049139906699205,1.0408623415876228,1.4938128386015492,-1.0807449157819282,2.299737039657379,-1.1489149456746395,2.6049858052370922,-5.395147404445444,15
Common,0.21467233584675505,0.6639191513494902,-1.8895869825649836,-0.2105403069183831,-1.4200549144311458,-5.230395684600008,1.766006288960953,-6.1687115041340945,15
Common,-0.2585736098225766,-2.788679195218746,-1.125019446854647,0.53343554943035,-1.0758868779963238,-5.556974880301391,0.8334139070389712,-7.028589453836631,15
